WorkKey,AttributeName,AttributeValue,datestamp
265e5f7e-035f-459e-8c82-37811f4faa89,SABAM ID,595748000,2021-09-02 15:32:19.486365
265e5f7e-035f-459e-8c82-37811f4faa89,ICE ID,5296895,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,MÜST ID,1208566506,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,JASRAC ID,0E5-3072-5,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,ASCAP ID,420418711,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,SOCAN ID,20013021,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,GEMA ID,3190383-001,2021-09-02 15:32:19.486365
88a93b15-1fcb-3aa3-96b6-d5bd3c0a8a4d,APRA ID,GW08930241,2021-09-02 15:32:19.486365
16f73028-3b03-323d-a31c-d8e8c8b55dfb,BMI ID,1715924,2021-09-02 15:32:19.486365
2e75b064-57b4-30e6-b482-79191d3c3b35,BMI ID,827290,2021-09-02 15:32:19.486365
2e75b064-57b4-30e6-b482-79191d3c3b35,GEMA ID,420737-001,2021-09-02 15:32:19.486365
743fdda4-c797-4d2c-900f-02fbb3835c5f,GEMA ID,1659720-001,2021-09-02 15:32:19.486365
907029e4-afde-478e-b091-e2b275911f50,GEMA ID,15545924,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,COMPASS ID,9194189,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,AGADU ID,6307497004,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,SADAIC ID,773832061,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,APA ID,5125153015,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,SGAE ID,628177,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,PRS tune code,002094LQ,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,BUMA/STEMRA ID,W-000197026,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,SABAM ID,016766900,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,SUISA ID,015417509,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,ASCAP ID,00000422060531,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,GEMA ID,896557-001,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,BMI ID,853033,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,APRA ID,GW02296542,2021-09-02 15:32:19.486365
7ecf2713-6dda-4601-b130-64860ccd31eb,JASRAC ID,0L1-2940-3,2021-09-02 15:32:19.486365
47178e6f-337f-3c48-bf49-1f01f934c036,ASCAP ID,310500320,2021-09-02 15:32:19.486365
47178e6f-337f-3c48-bf49-1f01f934c036,JASRAC ID,0L4-4294-2,2021-09-02 15:32:19.486365
f0ffa1e3-c240-49cb-a1e4-d281fe0ab1e8,GEMA ID,3788236,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SUISA ID,003872 916 19,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SPA ID,5854531,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SOCAN ID,12040321,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SIAE ID,7802414300,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SAYCO ID,4613035,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SAYCE ID,4613035,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SADAIC ID,868153,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SACEM ID,22 851 614 11,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,SABAM ID,096976550,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,PRS tune code,6169907H,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,JASRAC ID,1E3-7511-1,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,GEMA ID,9691418-001,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,COMPASS ID,6966767,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,BUMA/STEMRA ID,W-005567660,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,ASCAP ID,322474515,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,ARTISJUS ID,4000219690,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,APRA ID,GW35117154,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,APDAYC ID,3333415,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,APA ID,5273256,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,AKM ID,510397001,2021-09-02 15:32:19.486365
8c67f241-05b5-43e5-aa01-5db6c6093b8e,BMI ID,13380092,2021-09-02 15:32:19.486365
12bcb3cf-c0a5-33ca-9b3d-9b97893c171c,ASCAP ID,531782297,2021-09-02 15:32:19.486365
12bcb3cf-c0a5-33ca-9b3d-9b97893c171c,BMI ID,11109607,2021-09-02 15:32:19.486365
c243aa5e-9fec-3133-9c73-c838f5f2691b,APRA ID,GW16212398,2021-09-02 15:32:19.486365
c243aa5e-9fec-3133-9c73-c838f5f2691b,GEMA ID,950458-001,2021-09-02 15:32:19.486365
1cf26984-89cd-40bd-ae15-efcab19a3fc3,GEMA ID,764611-001,2021-09-02 15:32:19.486365
1cf26984-89cd-40bd-ae15-efcab19a3fc3,ASCAP ID,340129837,2021-09-02 15:32:19.486365
1cf26984-89cd-40bd-ae15-efcab19a3fc3,APRA ID,GW30726636,2021-09-02 15:32:19.486365
ca47bca7-6346-4b35-ab62-d9c8409eed73,ASCAP ID,390571425,2021-09-02 15:32:19.486365
ca47bca7-6346-4b35-ab62-d9c8409eed73,JASRAC ID,0G6-3213-4,2021-09-02 15:32:19.486365
6e333893-dbcd-3d92-9f97-27226b7b4c60,ASCAP ID,530374337,2021-09-02 15:32:19.486365
06708e83-06c2-4ca0-8491-91d44f010249,GEMA ID,1466697-001,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,AGADU ID,6304250,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,AKM ID,847080701,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,APDAYC ID,9219671,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,APRA ID,GW45921555,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,ASCAP ID,891025545,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,BMI ID,17277634,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,BUMA/STEMRA ID,W-009917799,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,COMPASS ID,16874538,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,ECAD ID,16336329,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,GEMA ID,14471233-001,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,PRS tune code,143720KM,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SABAM ID,A07PXBZ00,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SACVEN ID,4061403,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SADAIC ID,1004033,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SAYCE ID,11257137,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SAYCO ID,11257137,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SIAE ID,14856398900,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SOCAN ID,78910689,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SPA ID,3474469,2021-09-02 15:32:19.486365
6bcd5d5c-6efb-4aad-91d6-fc2ce5f246c3,SUISA ID,004963 213 39,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SABAM ID,053913700,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SUISA ID,099668990,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SIAE ID,17669436200,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,PRS tune code,7212118J,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,BUMA/STEMRA ID,W-000341752,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,GEMA ID,1073198-001,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SGAE ID,3868136,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SACEM ID,7927988411,2021-09-02 15:32:19.486365
8f8d5829-eadb-49a1-b3dc-d872743f879f,SPA ID,5753695,2021-09-02 15:32:19.486365
ad753feb-f0b6-434c-83ac-50bb05b33738,BMI ID,4159964,2021-09-02 15:32:19.486365
ad753feb-f0b6-434c-83ac-50bb05b33738,JASRAC ID,0A5-0686-2,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SUISA ID,000012 342 57,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SPA ID,3501812,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SOCAN ID,10819006,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SIAE ID,76102373500,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SGAE ID,189.751,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SESAC ID,515044,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SAYCO ID,975067,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SAYCE ID,975067,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SADAIC ID,246244,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SACVEN ID,2082179,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SACM ID,011477803,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SACEM ID,69 830 858 11,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,SABAM ID,000566703,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,PRS tune code,630650C,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,MACP ID,1000326191,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,GEMA ID,1063509-001,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,ECAD ID,2411580,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,COMPASS ID,201916,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,BUMA/STEMRA ID,W-000115487,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,ASCAP ID,530155181,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,APRA ID,GW03121279,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,APDAYC ID,2351354,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,APA ID,5438922,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,AKM ID,16166401,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,AGADU ID,4683491,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,ACDAM ID,339184,2021-09-02 15:32:19.486365
cc132527-02e4-4210-994e-6431784a25e4,JASRAC ID,0W1-1020-7,2021-09-02 15:32:19.486365
efb2ca12-a170-4e53-a2c5-c3085ec769ea,BMI ID,469194,2021-09-02 15:32:19.486365
26ceb022-5850-4865-9b3c-cb7deedae78a,GEMA ID,2082395-001,2021-09-02 15:32:19.486365
1a17893b-92c0-4d37-afd8-c5dacd02d578,JASRAC ID,0C3-3975-1,2021-09-02 15:32:19.486365
1a17893b-92c0-4d37-afd8-c5dacd02d578,BMI ID,209621,2021-09-02 15:32:19.486365
21bab9fd-a193-4689-9a7b-2351ac140ac2,GEMA ID,12330413-001,2021-09-02 15:32:19.486365
33a884f4-e768-44ed-83a0-1fec480c9201,ASCAP ID,330253284,2021-09-02 15:32:19.486365
b2f88131-c737-409c-b6c0-053bf9a12c35,GEMA ID,8002676-001,2021-09-02 15:32:19.486365
0ac798d3-d40b-3fc7-a49f-1b9ff952ff24,PRS tune code,169828FW,2021-09-02 15:32:19.486365
0ac798d3-d40b-3fc7-a49f-1b9ff952ff24,GEMA ID,799538-001,2021-09-02 15:32:19.486365
0ac798d3-d40b-3fc7-a49f-1b9ff952ff24,BUMA/STEMRA ID,W-000107646,2021-09-02 15:32:19.486365
0ac798d3-d40b-3fc7-a49f-1b9ff952ff24,ASCAP ID,500157468,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SUISA ID,264591938,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SPA ID,582836,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SOCAN ID,77686276,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SIAE ID,97104003400,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SGAE ID,3426777,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SAYCO ID,9752413084,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SAYCE ID,9752413065,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SADAIC ID,777168061,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SACM ID,00000102383711,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,SABAM ID,497303100,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,PRS tune code,031243CW,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,JASRAC ID,0H499306,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,GEMA ID,4218917-001,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,COMPASS ID,4477803,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,BUMA/STEMRA ID,W-002178927,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,ASCAP ID,00000440254726,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,APRA ID,GW14509723,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,APDAYC ID,8945891007,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,APA ID,5262670015,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,AKM ID,277316101,2021-09-02 15:32:19.486365
11a95e52-191c-351c-86fd-b690e7c66a1a,AGADU ID,6310314004,2021-09-02 15:32:19.486365
816bbc1e-ab48-4a07-bf0e-79c7df575578,APRA ID,GW06955928,2021-09-02 15:32:19.486365
816bbc1e-ab48-4a07-bf0e-79c7df575578,ASCAP ID,00000420408222,2021-09-02 15:32:19.486365
816bbc1e-ab48-4a07-bf0e-79c7df575578,JASRAC ID,0D5-4900-7,2021-09-02 15:32:19.486365
95bc8f07-ce5f-44d9-8c21-aff07236b930,APRA ID,GW00170156,2021-09-02 15:32:19.486365
95bc8f07-ce5f-44d9-8c21-aff07236b930,BMI ID,921741,2021-09-02 15:32:19.486365
95bc8f07-ce5f-44d9-8c21-aff07236b930,GEMA ID,1514394-001,2021-09-02 15:32:19.486365
95bc8f07-ce5f-44d9-8c21-aff07236b930,JASRAC ID,0L0-9272-1,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,BMI ID,862430,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,AKM ID,38942404,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,APA ID,5770070,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,APDAYC ID,4158712,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,APRA ID,GW01347772,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,BUMA/STEMRA ID,W-000291691,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,COMPASS ID,1170713,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,ECAD ID,64542,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,GEMA ID,1347937-001,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,JASRAC ID,0L1-1368-0,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,PRS tune code,2769HW,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SABAM ID,004423900,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SACEM ID,76 005 796 11,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SACVEN ID,2270178,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SADAIC ID,244792,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SAYCE ID,1259863,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SAYCO ID,1259863,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SGAE ID,858.472,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SOCAN ID,12276744,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SPA ID,42574,2021-09-02 15:32:19.486365
4def6352-46db-33f8-a91a-9c9d551fbfa0,SUISA ID,000683 219 68,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SUISA ID,561160477,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SPA ID,5153507,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SOCAN ID,88339955,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SGAE ID,15520653,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SACEM ID,3576259611,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SABAM ID,A07W98R00,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,PRS tune code,256208LT,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,LatinNet ID,6182,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,JASRAC ID,7D065751,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,GEMA ID,18144668-001,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,ECAD ID,15060710,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,BUMA/STEMRA ID,W-012210936,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,ASCAP ID,00000891269162,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,APRA ID,GW50369031,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,APDAYC ID,9531598007,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,AKM ID,2088277101,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,SESAC ID,689063618,2021-09-02 15:32:19.486365
cfc0b043-735c-4815-8d3a-5fcf889c5080,BMI ID,22896052,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SUISA ID,000182 180 08,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SPAC ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SPA ID,38838,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SOCAN ID,12530656,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SOBODAYCOM ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SGAE ID,18.317,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SGACEDOM ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SAYCO ID,1356386,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SAYCE ID,1356386,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SADAIC ID,938953,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SACVEN ID,4012662,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SACM ID,004693985,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SACIM ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SACEM ID,62 533 735 11,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,SABAM ID,001691300,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,PRS tune code,2410BU,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,NICAUTOR ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,JASRAC ID,1B1-6475-5,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,GEMA ID,585463-001,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,ECAD ID,12478,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,COMPASS ID,1187453,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,BUMA/STEMRA ID,W-000137462,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,APRA ID,GW40827192,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,APDAYC ID,4134111,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,APA ID,5801722,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,AKM ID,108510201,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,AGADU ID,5847422,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,AEI ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,ACAM ID,2406064,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,AACIMH ID,3928134,2021-09-02 15:32:19.486365
78bf38b7-9a4b-356b-ac17-ca5c77d6c9ee,BMI ID,1676123,2021-09-02 15:32:19.486365
6c878bd9-98ff-442d-bbf8-2d3e31b0ba17,JASRAC ID,0E1-5248-8,2021-09-02 15:32:19.486365
6c878bd9-98ff-442d-bbf8-2d3e31b0ba17,BMI ID,380430,2021-09-02 15:32:19.486365
d4285d11-fbf1-4304-9de2-2d417e6f0ccb,SOCAN ID,10178517,2021-09-02 15:32:19.486365
d4285d11-fbf1-4304-9de2-2d417e6f0ccb,JASRAC ID,0D0-5922-1,2021-09-02 15:32:19.486365
d4285d11-fbf1-4304-9de2-2d417e6f0ccb,BMI ID,298905,2021-09-02 15:32:19.486365
543b65ce-7876-404b-a5f5-25eb5de07c8e,ASCAP ID,491263488,2021-09-02 15:32:19.486365
543b65ce-7876-404b-a5f5-25eb5de07c8e,GEMA ID,6024734-001,2021-09-02 15:32:19.486365
2aeba379-19a5-3225-af85-6886b92e8d40,JASRAC ID,0K7-3990-9,2021-09-02 15:32:19.486365
97cb5543-ea17-4679-95ea-cd0834730f93,GEMA ID,1995074-001,2021-09-02 15:32:19.486365
147a6dfa-a0b0-4247-bbda-150a029be3f8,BMI ID,1186199,2021-09-02 15:32:19.486365
147a6dfa-a0b0-4247-bbda-150a029be3f8,ASCAP ID,460105868,2021-09-02 15:32:19.486365
d0937939-4903-4ae2-bf02-22bf8ef607cd,BMI ID,8421071,2021-09-02 15:32:19.486365
ae47e555-1f52-39ce-84c6-ee31c72e94a8,SABAM ID,165855400,2021-09-02 15:32:19.486365
ae47e555-1f52-39ce-84c6-ee31c72e94a8,BMI ID,355649,2021-09-02 15:32:19.486365
2a335375-7f1f-4e38-b5bc-3d74c46385cc,GEMA ID,4756460-001,2021-09-02 15:32:19.486365
492866f4-85df-3293-b9ad-67a223944234,BMI ID,4939384,2021-09-02 15:32:19.486365
e6420dcf-9702-4d9b-9274-dcd96eeb211c,ASCAP ID,891437645,2021-09-02 15:32:19.486365
bad21c3d-c619-402c-ad37-5d1aa18a0950,JASRAC ID,0N1-9258-7,2021-09-02 15:32:19.486365
bad21c3d-c619-402c-ad37-5d1aa18a0950,ASCAP ID,340578558,2021-09-02 15:32:19.486365
bad21c3d-c619-402c-ad37-5d1aa18a0950,BMI ID,5818043,2021-09-02 15:32:19.486365
0339d909-3187-4eed-8c1a-66ae0826f207,BMI ID,6706200,2021-09-02 15:32:19.486365
